Mes;Día;Hora;coeficientes
7;2;14;0,000151716254
7;2;15;0,000160831698
7;2;16;0,000158574336
7;2;17;0,000154973305
7;2;18;0,000153629637
7;2;19;0,000151834496
7;2;20;0,000149770622
7;2;21;0,000150813309
7;2;22;0,000158982811
7;2;23;0,000163046063
7;2;24;0,000146642563
7;3;1;0,000125971573
7;3;2;0,000108826368
7;3;3;0,000097625550
7;3;4;0,000091014703
7;3;5;0,000086994448
7;3;6;0,000085382046
7;3;7;0,000086317239
7;3;8;0,000089456048
7;3;9;0,000099528184
7;3;10;0,000111105229
7;3;11;0,000121123618
7;3;12;0,000128207436
7;3;13;0,000137688359
7;3;14;0,000151716254
7;3;15;0,000160831698
7;3;16;0,000158574336
7;3;17;0,000154973305
7;3;18;0,000153629637
7;3;19;0,000151834496
7;3;20;0,000149770622
7;3;21;0,000150813309
7;3;22;0,000158982811
7;3;23;0,000163046063
7;3;24;0,000146642563
7;4;1;0,000125213330
7;4;2;0,000108717220
7;4;3;0,000097374181
7;4;4;0,000090681473
7;4;5;0,000086659565
7;4;6;0,000085057085
7;4;7;0,000086031141
7;4;8;0,000089141836
7;4;9;0,000099605083
7;4;10;0,000111513704
7;4;11;0,000121317106
7;4;12;0,000128355447
7;4;13;0,000137499005
7;4;14;0,000150758735
7;4;15;0,000159588082
7;4;16;0,000157262916
7;4;17;0,000153492376
7;4;18;0,000151795633
7;4;19;0,000149564731
7;4;20;0,000146076982
7;4;21;0,000143563289
7;4;22;0,000148056515
7;4;23;0,000151701370
7;4;24;0,000139164326
7;5;1;0,000123913841
7;5;2;0,000109967334
7;5;3;0,000098763445
7;5;4;0,000091527600
7;5;5;0,000087005197
7;5;6;0,000084495993
7;5;7;0,000082716209
7;5;8;0,000081432430
7;5;9;0,000091498424
7;5;10;0,000106291058
7;5;11;0,000119245554
7;5;12;0,000127035758
7;5;13;0,000134971846
7;5;14;0,000147401160
7;5;15;0,000154578651
7;5;16;0,000149064237
7;5;17;0,000143258055
7;5;18;0,000140486260
7;5;19;0,000138589768
7;5;20;0,000136372332
7;5;21;0,000135905503
7;5;22;0,000141624154
7;5;23;0,000146204911
7;5;24;0,000135117730
7;6;1;0,000122396648
7;6;2;0,000109763096
7;6;3;0,000099230274
7;6;4;0,000092140313
7;6;5;0,000087442849
7;6;6;0,000084729408
7;6;7;0,000082278557
7;6;8;0,000079331701
7;6;9;0,000087005197
7;6;10;0,000100864174
7;6;11;0,000114373030
7;6;12;0,000124118079
7;6;13;0,000132783586
7;6;14;0,000145417138
7;6;15;0,000153469933
7;6;16;0,000148043049
7;6;17;0,000142966287
7;6;18;0,000141098972
7;6;19;0,000140982265
7;6;20;0,000141332387
7;6;21;0,000144658541
7;6;22;0,000153644993
7;6;23;0,000158634225
7;6;24;0,000144512657
7;7;1;0,000123476189
7;7;2;0,000106816240
7;7;3;0,000095729059
7;7;4;0,000089222634
7;7;5;0,000085400474
7;7;6;0,000083999988
7;7;7;0,000084846115
7;7;8;0,000087559557
7;7;9;0,000097625550
7;7;10;0,000109354621
7;7;11;0,000119362261
7;7;12;0,000126277161
7;7;13;0,000135555381
7;7;14;0,000149706126
7;7;15;0,000159305291
7;7;16;0,000156591849
7;7;17;0,000152711336
7;7;18;0,000151427557
7;7;19;0,000150056248
7;7;20;0,000148509878
7;7;21;0,000150552253
7;7;22;0,000160063888
7;7;23;0,000164031932
7;7;24;0,000146204911
7;8;1;0,000125971573
7;8;2;0,000108826368
7;8;3;0,000097625550
7;8;4;0,000091014703
7;8;5;0,000086994448
7;8;6;0,000085382046
7;8;7;0,000086317239
7;8;8;0,000089456048
7;8;9;0,000099528184
7;8;10;0,000111105229
7;8;11;0,000121123618
7;8;12;0,000128207436
7;8;13;0,000137688359
7;8;14;0,000151716254
7;8;15;0,000160831698
7;8;16;0,000158574336
7;8;17;0,000154973305
7;8;18;0,000153629637
7;8;19;0,000151834496
7;8;20;0,000149770622
7;8;21;0,000150813309
7;8;22;0,000158982811
7;8;23;0,000163046063
7;8;24;0,000146642563
7;9;1;0,000125971573
7;9;2;0,000108826368
7;9;3;0,000097625550
7;9;4;0,000091014703
7;9;5;0,000086994448
7;9;6;0,000085382046
7;9;7;0,000086317239
7;9;8;0,000089456048
7;9;9;0,000099528184
7;9;10;0,000111105229
7;9;11;0,000121123618
7;9;12;0,000128207436
7;9;13;0,000137688359
7;9;14;0,000151716254
7;9;15;0,000160831698
7;9;16;0,000158574336
7;9;17;0,000154973305
7;9;18;0,000153629637
7;9;19;0,000151834496
7;9;20;0,000149770622
7;9;21;0,000150813309
7;9;22;0,000158982811
7;9;23;0,000163046063
7;9;24;0,000146642563
7;10;1;0,000125971573
7;10;2;0,000108826368
7;10;3;0,000097625550
7;10;4;0,000091014703
7;10;5;0,000086994448
7;10;6;0,000085382046
7;10;7;0,000086317239
7;10;8;0,000089456048
7;10;9;0,000099528184
7;10;10;0,000111105229
7;10;11;0,000121123618
7;10;12;0,000128207436
7;10;13;0,000137688359
7;10;14;0,000151716254
7;10;15;0,000160831698
7;10;16;0,000158574336
7;10;17;0,000154973305
7;10;18;0,000153629637
7;10;19;0,000151834496
7;10;20;0,000149770622
7;10;21;0,000150813309
7;10;22;0,000158982811
7;10;23;0,000163046063
7;10;24;0,000146642563
7;11;1;0,000125213330
7;11;2;0,000108717220
7;11;3;0,000097374181
7;11;4;0,000090681473
7;11;5;0,000086659565
7;11;6;0,000085057085
7;11;7;0,000086031141
7;11;8;0,000089141836
7;11;9;0,000099605083
7;11;10;0,000111513704
7;11;11;0,000121317106
7;11;12;0,000128355447
7;11;13;0,000137499005
7;11;14;0,000150758735
7;11;15;0,000159588082
7;11;16;0,000157262916
7;11;17;0,000153492376
7;11;18;0,000151795633
7;11;19;0,000149564731
7;11;20;0,000146076982
7;11;21;0,000143563289
7;11;22;0,000148056515
7;11;23;0,000151701370
7;11;24;0,000139164326
7;12;1;0,000123913841
7;12;2;0,000109967334
7;12;3;0,000098763445
7;12;4;0,000091527600
7;12;5;0,000087005197
7;12;6;0,000084495993
7;12;7;0,000082716209
7;12;8;0,000081432430
7;12;9;0,000091498424
7;12;10;0,000106291058
7;12;11;0,000119245554
7;12;12;0,000127035758
7;12;13;0,000134971846
7;12;14;0,000147401160
7;12;15;0,000154578651
7;12;16;0,000149064237
7;12;17;0,000143258055
7;12;18;0,000140486260
7;12;19;0,000138589768
7;12;20;0,000136372332
7;12;21;0,000135905503
7;12;22;0,000141624154
7;12;23;0,000146204911
7;12;24;0,000135117730
7;13;1;0,000122396648
7;13;2;0,000109763096
7;13;3;0,000099230274
7;13;4;0,000092140313
7;13;5;0,000087442849
7;13;6;0,000084729408
7;13;7;0,000082278557
7;13;8;0,000079331701
7;13;9;0,000087005197
7;13;10;0,000100864174
7;13;11;0,000114373030
7;13;12;0,000124118079
7;13;13;0,000132783586
7;13;14;0,000145417138
7;13;15;0,000153469933
7;13;16;0,000148043049
7;13;17;0,000142966287
7;13;18;0,000141098972
7;13;19;0,000140982265
7;13;20;0,000141332387
7;13;21;0,000144658541
7;13;22;0,000153644993
7;13;23;0,000158634225
7;13;24;0,000144512657
7;14;1;0,000123476189
7;14;2;0,000106816240
7;14;3;0,000095729059
7;14;4;0,000089222634
7;14;5;0,000085400474
7;14;6;0,000083999988
7;14;7;0,000084846115
7;14;8;0,000087559557
7;14;9;0,000097625550
7;14;10;0,000109354621
7;14;11;0,000119362261
7;14;12;0,000126277161
7;14;13;0,000135555381
7;14;14;0,000149706126
7;14;15;0,000159305291
7;14;16;0,000156591849
7;14;17;0,000152711336
7;14;18;0,000151427557
7;14;19;0,000150056248
7;14;20;0,000148509878
7;14;21;0,000150552253
7;14;22;0,000160063888
7;14;23;0,000164031932
7;14;24;0,000146204911
7;15;1;0,000125971573
7;15;2;0,000108826368
7;15;3;0,000097625550
7;15;4;0,000091014703
7;15;5;0,000086994448
7;15;6;0,000085382046
7;15;7;0,000086317239
7;15;8;0,000089456048
7;15;9;0,000099528184
7;15;10;0,000111105229
7;15;11;0,000121123618
7;15;12;0,000128207436
7;15;13;0,000137688359
7;15;14;0,000151716254
7;15;15;0,000160831698
7;15;16;0,000158574336
7;15;17;0,000154973305
7;15;18;0,000153629637
7;15;19;0,000151834496
7;15;20;0,000149770622
7;15;21;0,000150813309
7;15;22;0,000158982811
7;15;23;0,000163046063
7;15;24;0,000146642563
7;16;1;0,000125971573
7;16;2;0,000108826368
7;16;3;0,000097625550
7;16;4;0,000091014703
7;16;5;0,000086994448
7;16;6;0,000085382046
7;16;7;0,000086317239
7;16;8;0,000089456048
7;16;9;0,000099528184
7;16;10;0,000111105229
7;16;11;0,000121123618
7;16;12;0,000128207436
7;16;13;0,000137688359
7;16;14;0,000151716254
7;16;15;0,000160831698
7;16;16;0,000158574336
7;16;17;0,000154973305
7;16;18;0,000153629637
7;16;19;0,000151834496
7;16;20;0,000149770622
7;16;21;0,000150813309
7;16;22;0,000158982811
7;16;23;0,000163046063
7;16;24;0,000146642563
7;17;1;0,000125971573
7;17;2;0,000108826368
7;17;3;0,000097625550
7;17;4;0,000091014703
7;17;5;0,000086994448
7;17;6;0,000085382046
7;17;7;0,000086317239
7;17;8;0,000089456048
7;17;9;0,000099528184
7;17;10;0,000111105229
7;17;11;0,000121123618
7;17;12;0,000128207436
7;17;13;0,000137688359
7;17;14;0,000151716254
7;17;15;0,000160831698
7;17;16;0,000158574336
7;17;17;0,000154973305
7;17;18;0,000153629637
7;17;19;0,000151834496
7;17;20;0,000149770622
7;17;21;0,000150813309
7;17;22;0,000158982811
7;17;23;0,000163046063
7;17;24;0,000146642563
7;18;1;0,000125213330
7;18;2;0,000108717220
7;18;3;0,000097374181
7;18;4;0,000090681473
7;18;5;0,000086659565
7;18;6;0,000085057085
7;18;7;0,000086031141
7;18;8;0,000089141836
7;18;9;0,000099605083
7;18;10;0,000111513704
7;18;11;0,000121317106
7;18;12;0,000128355447
7;18;13;0,000137499005
7;18;14;0,000150758735
7;18;15;0,000159588082
7;18;16;0,000157262916
7;18;17;0,000153492376
7;18;18;0,000151795633
7;18;19;0,000149564731
7;18;20;0,000146076982
7;18;21;0,000143563289
7;18;22;0,000148056515
7;18;23;0,000151701370
7;18;24;0,000139164326
7;19;1;0,000123913841
7;19;2;0,000109967334
7;19;3;0,000098763445
7;19;4;0,000091527600
7;19;5;0,000087005197
7;19;6;0,000084495993
7;19;7;0,000082716209
7;19;8;0,000081432430
7;19;9;0,000091498424
7;19;10;0,000106291058
7;19;11;0,000119245554
7;19;12;0,000127035758
7;19;13;0,000134971846
7;19;14;0,000147401160
7;19;15;0,000154578651
7;19;16;0,000149064237
7;19;17;0,000143258055
7;19;18;0,000140486260
7;19;19;0,000138589768
7;19;20;0,000136372332
7;19;21;0,000135905503
7;19;22;0,000141624154
7;19;23;0,000146204911
7;19;24;0,000135117730
7;20;1;0,000122396648
7;20;2;0,000109763096
7;20;3;0,000099230274
7;20;4;0,000092140313
7;20;5;0,000087442849
7;20;6;0,000084729408
7;20;7;0,000082278557
7;20;8;0,000079331701
7;20;9;0,000087005197
7;20;10;0,000100864174
7;20;11;0,000114373030
7;20;12;0,000124118079
7;20;13;0,000132783586
7;20;14;0,000145417138
7;20;15;0,000153469933
7;20;16;0,000148043049
7;20;17;0,000142966287
7;20;18;0,000141098972
7;20;19;0,000140982265
7;20;20;0,000141332387
7;20;21;0,000144658541
7;20;22;0,000153644993
7;20;23;0,000158634225
7;20;24;0,000144512657
7;21;1;0,000123476189
7;21;2;0,000106816240
7;21;3;0,000095729059
7;21;4;0,000089222634
7;21;5;0,000085400474
7;21;6;0,000083999988
7;21;7;0,000084846115
7;21;8;0,000087559557
7;21;9;0,000097625550
7;21;10;0,000109354621
7;21;11;0,000119362261
7;21;12;0,000126277161
7;21;13;0,000135555381
7;21;14;0,000149706126
7;21;15;0,000159305291
7;21;16;0,000156591849
7;21;17;0,000152711336
7;21;18;0,000151427557
7;21;19;0,000150056248
7;21;20;0,000148509878
7;21;21;0,000150552253
7;21;22;0,000160063888
7;21;23;0,000164031932
7;21;24;0,000146204911
7;22;1;0,000125971573
7;22;2;0,000108826368
7;22;3;0,000097625550
7;22;4;0,000091014703
7;22;5;0,000086994448
7;22;6;0,000085382046
7;22;7;0,000086317239
7;22;8;0,000089456048
7;22;9;0,000099528184
7;22;10;0,000111105229
7;22;11;0,000121123618
7;22;12;0,000128207436
7;22;13;0,000137688359
7;22;14;0,000151716254
7;22;15;0,000160831698
7;22;16;0,000158574336
7;22;17;0,000154973305
7;22;18;0,000153629637
7;22;19;0,000151834496
7;22;20;0,000149770622
7;22;21;0,000150813309
7;22;22;0,000158982811
7;22;23;0,000163046063
7;22;24;0,000146642563
7;23;1;0,000125971573
7;23;2;0,000108826368
7;23;3;0,000097625550
7;23;4;0,000091014703
7;23;5;0,000086994448
7;23;6;0,000085382046
7;23;7;0,000086317239
7;23;8;0,000089456048
7;23;9;0,000099528184
7;23;10;0,000111105229
7;23;11;0,000121123618
7;23;12;0,000128207436
7;23;13;0,000137688359
7;23;14;0,000151716254
7;23;15;0,000160831698
7;23;16;0,000158574336
7;23;17;0,000154973305
7;23;18;0,000153629637
7;23;19;0,000151834496
7;23;20;0,000149770622
7;23;21;0,000150813309
7;23;22;0,000158982811
7;23;23;0,000163046063
7;23;24;0,000146642563
7;24;1;0,000125971573
7;24;2;0,000108826368
7;24;3;0,000097625550
7;24;4;0,000091014703
7;24;5;0,000086994448
7;24;6;0,000085382046
7;24;7;0,000086317239
7;24;8;0,000089456048
7;24;9;0,000099528184
7;24;10;0,000111105229
7;24;11;0,000121123618
7;24;12;0,000128207436
7;24;13;0,000137688359
7;24;14;0,000151716254
7;24;15;0,000160831698
7;24;16;0,000158574336
7;24;17;0,000154973305
7;24;18;0,000153629637
7;24;19;0,000151834496
7;24;20;0,000149770622
7;24;21;0,000150813309
7;24;22;0,000158982811
7;24;23;0,000163046063
7;24;24;0,000146642563
7;25;1;0,000125213330
7;25;2;0,000108717220
7;25;3;0,000097374181
7;25;4;0,000090681473
7;25;5;0,000086659565
7;25;6;0,000085057085
7;25;7;0,000086031141
7;25;8;0,000089141836
7;25;9;0,000099605083
7;25;10;0,000111513704
7;25;11;0,000121317106
7;25;12;0,000128355447
7;25;13;0,000137499005
7;25;14;0,000150758735
7;25;15;0,000159588082
7;25;16;0,000157262916
7;25;17;0,000153492376
7;25;18;0,000151795633
7;25;19;0,000149564731
7;25;20;0,000146076982
7;25;21;0,000143563289
7;25;22;0,000148056515
7;25;23;0,000151701370
7;25;24;0,000139164326
7;26;1;0,000123913841
7;26;2;0,000109967334
7;26;3;0,000098763445
7;26;4;0,000091527600
7;26;5;0,000087005197
7;26;6;0,000084495993
7;26;7;0,000082716209
7;26;8;0,000081432430
7;26;9;0,000091498424
7;26;10;0,000106291058
7;26;11;0,000119245554
7;26;12;0,000127035758
7;26;13;0,000134971846
7;26;14;0,000147401160
7;26;15;0,000154578651
7;26;16;0,000149064237
7;26;17;0,000143258055
7;26;18;0,000140486260
7;26;19;0,000138589768
7;26;20;0,000136372332
7;26;21;0,000135905503
7;26;22;0,000141624154
7;26;23;0,000146204911
7;26;24;0,000135117730
7;27;1;0,000122396648
7;27;2;0,000109763096
7;27;3;0,000099230274
7;27;4;0,000092140313
7;27;5;0,000087442849
7;27;6;0,000084729408
7;27;7;0,000082278557
7;27;8;0,000079331701
7;27;9;0,000087005197
7;27;10;0,000100864174
7;27;11;0,000114373030
7;27;12;0,000124118079
7;27;13;0,000132783586
7;27;14;0,000145417138
7;27;15;0,000153469933
7;27;16;0,000148043049
7;27;17;0,000142966287
7;27;18;0,000141098972
7;27;19;0,000140982265
7;27;20;0,000141332387
7;27;21;0,000144658541
7;27;22;0,000153644993
7;27;23;0,000158634225
7;27;24;0,000144512657
7;28;1;0,000123476189
7;28;2;0,000106816240
7;28;3;0,000095729059
7;28;4;0,000089222634
7;28;5;0,000085400474
7;28;6;0,000083999988
7;28;7;0,000084846115
7;28;8;0,000087559557
7;28;9;0,000097625550
7;28;10;0,000109354621
7;28;11;0,000119362261
7;28;12;0,000126277161
7;28;13;0,000135555381
7;28;14;0,000149706126
7;28;15;0,000159305291
7;28;16;0,000156591849
7;28;17;0,000152711336
7;28;18;0,000151427557
7;28;19;0,000150056248
7;28;20;0,000148509878
7;28;21;0,000150552253
7;28;22;0,000160063888
7;28;23;0,000164031932
7;28;24;0,000146204911
7;29;1;0,000125971573
7;29;2;0,000108826368
7;29;3;0,000097625550
7;29;4;0,000091014703
7;29;5;0,000086994448
7;29;6;0,000085382046
7;29;7;0,000086317239
7;29;8;0,000089456048
7;29;9;0,000099528184
7;29;10;0,000111105229
7;29;11;0,000121123618
7;29;12;0,000128207436
7;29;13;0,000137688359
7;29;14;0,000151716254
7;29;15;0,000160831698
7;29;16;0,000158574336
7;29;17;0,000154973305
7;29;18;0,000153629637
7;29;19;0,000151834496
7;29;20;0,000149770622
7;29;21;0,000150813309
7;29;22;0,000158982811
7;29;23;0,000163046063
7;29;24;0,000146642563
7;30;1;0,000125971573
7;30;2;0,000108826368
7;30;3;0,000097625550
7;30;4;0,000091014703
7;30;5;0,000086994448
7;30;6;0,000085382046
7;30;7;0,000086317239
7;30;8;0,000089456048
7;30;9;0,000099528184
7;30;10;0,000111105229
7;30;11;0,000121123618
7;30;12;0,000128207436
7;30;13;0,000137688359
7;30;14;0,000151716254
7;30;15;0,000160831698
7;30;16;0,000158574336
7;30;17;0,000154973305
7;30;18;0,000153629637
7;30;19;0,000151834496
7;30;20;0,000149770622
7;30;21;0,000150813309
7;30;22;0,000158982811
7;30;23;0,000163046063
7;30;24;0,000146642563
7;31;1;0,000125971573
7;31;2;0,000108826368
7;31;3;0,000097625550
7;31;4;0,000091014703
7;31;5;0,000086994448
7;31;6;0,000085382046
7;31;7;0,000086317239
7;31;8;0,000089456048
7;31;9;0,000099528184
7;31;10;0,000111105229
7;31;11;0,000121123618
7;31;12;0,000128207436
7;31;13;0,000137688359
7;31;14;0,000151716254
7;31;15;0,000160831698
7;31;16;0,000158574336
7;31;17;0,000154973305
7;31;18;0,000153629637
7;31;19;0,000151834496
7;31;20;0,000149770622
7;31;21;0,000150813309
7;31;22;0,000158982811
7;31;23;0,000163046063
7;31;24;0,000146642563
8;1;1;0,000125469937
8;1;2;0,000110322318
8;1;3;0,000099157332
8;1;4;0,000092247295
8;1;5;0,000088094464
8;1;6;0,000086188247
8;1;7;0,000087345593
8;1;8;0,000088434860
8;1;9;0,000095617214
8;1;10;0,000108348022
8;1;11;0,000118525860
8;1;12;0,000125572055
8;1;13;0,000134150033
8;1;14;0,000147493553
8;1;15;0,000156650203
8;1;16;0,000153484521
8;1;17;0,000149059374
8;1;18;0,000146438325
8;1;19;0,000143170524
8;1;20;0,000139494249
8;1;21;0,000138779417
8;1;22;0,000150897512
8;1;23;0,000150114601
8;1;24;0,000136873200
8;2;1;0,000125129541
8;2;2;0,000112092377
8;2;3;0,000101097589
8;2;4;0,000093847156
8;2;5;0,000089217771
8;2;6;0,000086664802
8;2;7;0,000085915931
8;2;8;0,000084009713
8;2;9;0,000090613394
8;2;10;0,000104841944
8;2;11;0,000117538712
8;2;12;0,000125538016
8;2;13;0,000133333082
8;2;14;0,000145621375
8;2;15;0,000153212204
8;2;16;0,000147799909
8;2;17;0,000142183376
8;2;18;0,000138949615
8;2;19;0,000136498764
8;2;20;0,000133809637
8;2;21;0,000134388310
8;2;22;0,000147357394
8;2;23;0,000145757533
8;2;24;0,000133333082
8;3;1;0,000121235411
8;3;2;0,000109008390
8;3;3;0,000098769281
8;3;4;0,000091770740
8;3;5;0,000087359209
8;3;6;0,000084717737
8;3;7;0,000083628470
8;3;8;0,000080524059
8;3;9;0,000085344065
8;3;10;0,000098714817
8;3;11;0,000111649862
8;3;12;0,000121017558
8;3;13;0,000128941975
8;3;14;0,000140297583
8;3;15;0,000146914880
8;3;16;0,000140760521
8;3;17;0,000135532040
8;3;18;0,000133244579
8;3;19;0,000132345934
8;3;20;0,000131637911
8;3;21;0,000134633395
8;3;22;0,000150318839
8;3;23;0,000149392962
8;3;24;0,000134878480
8;4;1;0,000120782947
8;4;2;0,000105889316
8;4;3;0,000095394648
8;4;4;0,000089141836
8;4;5;0,000085308455
8;4;6;0,000083705975
8;4;7;0,000085088507
8;4;8;0,000086408195
8;4;9;0,000093320851
8;4;10;0,000105920737
8;4;11;0,000115661297
8;4;12;0,000121914108
8;4;13;0,000130052189
8;4;14;0,000143311920
8;4;15;0,000152015582
8;4;16;0,000147522355
8;4;17;0,000142746339
8;4;18;0,000140641121
8;4;19;0,000138001743
8;4;20;0,000135582314
8;4;21;0,000138221691
8;4;22;0,000154717802
8;4;23;0,000153806588
8;4;24;0,000137247635
8;5;1;0,000122911156
8;5;2;0,000107638172
8;5;3;0,000096948079
8;5;4;0,000090462292
8;5;5;0,000086536946
8;5;6;0,000084873157
8;5;7;0,000086347652
8;5;8;0,000088051292
8;5;9;0,000095124886
8;5;10;0,000107747763
8;5;11;0,000117501351
8;5;12;0,000124126618
8;5;13;0,000132684670
8;5;14;0,000145885390
8;5;15;0,000154363739
8;5;16;0,000150259062
8;5;17;0,000145865464
8;5;18;0,000143833051
8;5;19;0,000141153056
8;5;20;0,000138433210
8;5;21;0,000140306217
8;5;22;0,000155419796
8;5;23;0,000154274073
8;5;24;0,000138343544
8;6;1;0,000122911156
8;6;2;0,000107638172
8;6;3;0,000096948079
8;6;4;0,000090462292
8;6;5;0,000086536946
8;6;6;0,000084873157
8;6;7;0,000086347652
8;6;8;0,000088051292
8;6;9;0,000095124886
8;6;10;0,000107747763
8;6;11;0,000117501351
8;6;12;0,000124126618
8;6;13;0,000132684670
8;6;14;0,000145885390
8;6;15;0,000154363739
8;6;16;0,000150259062
8;6;17;0,000145865464
8;6;18;0,000143833051
8;6;19;0,000141153056
8;6;20;0,000138433210
8;6;21;0,000140306217
8;6;22;0,000155419796
8;6;23;0,000154274073
8;6;24;0,000138343544
8;7;1;0,000122911156
8;7;2;0,000107638172
8;7;3;0,000096948079
8;7;4;0,000090462292
8;7;5;0,000086536946
8;7;6;0,000084873157
8;7;7;0,000086347652
8;7;8;0,000088051292
8;7;9;0,000095124886
8;7;10;0,000107747763
8;7;11;0,000117501351
8;7;12;0,000124126618
8;7;13;0,000132684670
8;7;14;0,000145885390
8;7;15;0,000154363739
8;7;16;0,000150259062
8;7;17;0,000145865464
8;7;18;0,000143833051
8;7;19;0,000141153056
8;7;20;0,000138433210
8;7;21;0,000140306217
8;7;22;0,000155419796
8;7;23;0,000154274073
8;7;24;0,000138343544
8;8;1;0,000125469937
8;8;2;0,000110322318
8;8;3;0,000099157332
8;8;4;0,000092247295
8;8;5;0,000088094464
8;8;6;0,000086188247
8;8;7;0,000087345593
8;8;8;0,000088434860
8;8;9;0,000095617214
8;8;10;0,000108348022
8;8;11;0,000118525860
8;8;12;0,000125572055
8;8;13;0,000134150033
8;8;14;0,000147493553
8;8;15;0,000156650203
8;8;16;0,000153484521
8;8;17;0,000149059374
8;8;18;0,000146438325
8;8;19;0,000143170524
8;8;20;0,000139494249
8;8;21;0,000138779417
8;8;22;0,000150897512
8;8;23;0,000150114601
8;8;24;0,000136873200
8;9;1;0,000125129541
8;9;2;0,000112092377
8;9;3;0,000101097589
8;9;4;0,000093847156
8;9;5;0,000089217771
8;9;6;0,000086664802
8;9;7;0,000085915931
8;9;8;0,000084009713
8;9;9;0,000090613394
8;9;10;0,000104841944
8;9;11;0,000117538712
8;9;12;0,000125538016
8;9;13;0,000133333082
8;9;14;0,000145621375
8;9;15;0,000153212204
8;9;16;0,000147799909
8;9;17;0,000142183376
8;9;18;0,000138949615
8;9;19;0,000136498764
8;9;20;0,000133809637
8;9;21;0,000134388310
8;9;22;0,000147357394
8;9;23;0,000145757533
8;9;24;0,000133333082
8;10;1;0,000121235411
8;10;2;0,000109008390
8;10;3;0,000098769281
8;10;4;0,000091770740
8;10;5;0,000087359209
8;10;6;0,000084717737
8;10;7;0,000083628470
8;10;8;0,000080524059
8;10;9;0,000085344065
8;10;10;0,000098714817
8;10;11;0,000111649862
8;10;12;0,000121017558
8;10;13;0,000128941975
8;10;14;0,000140297583
8;10;15;0,000146914880
8;10;16;0,000140760521
8;10;17;0,000135532040
8;10;18;0,000133244579
8;10;19;0,000132345934
8;10;20;0,000131637911
8;10;21;0,000134633395
8;10;22;0,000150318839
8;10;23;0,000149392962
8;10;24;0,000134878480
8;11;1;0,000120782947
8;11;2;0,000105889316
8;11;3;0,000095394648
8;11;4;0,000089141836
8;11;5;0,000085308455
8;11;6;0,000083705975
8;11;7;0,000085088507
8;11;8;0,000086408195
8;11;9;0,000093320851
8;11;10;0,000105920737
8;11;11;0,000115661297
8;11;12;0,000121914108
8;11;13;0,000130052189
8;11;14;0,000143311920
8;11;15;0,000152015582
8;11;16;0,000147522355
8;11;17;0,000142746339
8;11;18;0,000140641121
8;11;19;0,000138001743
8;11;20;0,000135582314
8;11;21;0,000138221691
8;11;22;0,000154717802
8;11;23;0,000153806588
8;11;24;0,000137247635
8;12;1;0,000122911156
8;12;2;0,000107638172
8;12;3;0,000096948079
8;12;4;0,000090462292
8;12;5;0,000086536946
8;12;6;0,000084873157
8;12;7;0,000086347652
8;12;8;0,000088051292
8;12;9;0,000095124886
8;12;10;0,000107747763
8;12;11;0,000117501351
8;12;12;0,000124126618
8;12;13;0,000132684670
8;12;14;0,000145885390
8;12;15;0,000154363739
8;12;16;0,000150259062
8;12;17;0,000145865464
8;12;18;0,000143833051
8;12;19;0,000141153056
8;12;20;0,000138433210
8;12;21;0,000140306217
8;12;22;0,000155419796
8;12;23;0,000154274073
8;12;24;0,000138343544
8;13;1;0,000122911156
8;13;2;0,000107638172
8;13;3;0,000096948079
8;13;4;0,000090462292
8;13;5;0,000086536946
8;13;6;0,000084873157
8;13;7;0,000086347652
8;13;8;0,000088051292
8;13;9;0,000095124886
8;13;10;0,000107747763
8;13;11;0,000117501351
8;13;12;0,000124126618
8;13;13;0,000132684670
8;13;14;0,000145885390
8;13;15;0,000154363739
8;13;16;0,000150259062
8;13;17;0,000145865464
8;13;18;0,000143833051
8;13;19;0,000141153056
8;13;20;0,000138433210
8;13;21;0,000140306217
8;13;22;0,000155419796
8;13;23;0,000154274073
8;13;24;0,000138343544
8;14;1;0,000122911156
8;14;2;0,000107638172
8;14;3;0,000096948079
8;14;4;0,000090462292
8;14;5;0,000086536946
8;14;6;0,000084873157
8;14;7;0,000086347652
8;14;8;0,000088051292
8;14;9;0,000095124886
8;14;10;0,000107747763
8;14;11;0,000117501351
8;14;12;0,000124126618
8;14;13;0,000132684670
8;14;14;0,000145885390
8;14;15;0,000154363739
8;14;16;0,000150259062
8;14;17;0,000145865464
8;14;18;0,000143833051
8;14;19;0,000141153056
8;14;20;0,000138433210
8;14;21;0,000140306217
8;14;22;0,000155419796
8;14;23;0,000154274073
8;14;24;0,000138343544
8;15;1;0,000121235411
8;15;2;0,000109008390
8;15;3;0,000098769281
8;15;4;0,000091770740
8;15;5;0,000087359209
8;15;6;0,000084717737
8;15;7;0,000083628470
8;15;8;0,000080524059
8;15;9;0,000085344065
8;15;10;0,000098714817
8;15;11;0,000111649862
8;15;12;0,000121017558
8;15;13;0,000128941975
8;15;14;0,000140297583
8;15;15;0,000146914880
8;15;16;0,000140760521
8;15;17;0,000135532040
8;15;18;0,000133244579
8;15;19;0,000132345934
8;15;20;0,000131637911
8;15;21;0,000134633395
8;15;22;0,000150318839
8;15;23;0,000149392962
8;15;24;0,000134878480
8;16;1;0,000125129541
8;16;2;0,000112092377
8;16;3;0,000101097589
8;16;4;0,000093847156
8;16;5;0,000089217771
8;16;6;0,000086664802
8;16;7;0,000085915931
8;16;8;0,000084009713
